source,source_id,name,rating,review_count,price,is_closed,phone,display_phone,url,latitude,longitude,distance_to_ucf_miles,address1,address2,address3,city,state,zip_code,full_address
yelp,k2-2ZyfbwLlV2-n5NbCzvA,Lans Kitchen,4.5,22,,False,+14074031982,(407) 403-1982,https://www.yelp.com/biz/lans-kitchen-alafaya?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.5648,-81.18503,2.7541154773037237,13100 E Colonial Dr,,,Alafaya,FL,32828,"13100 E Colonial Dr, Alafaya, FL 32828"
yelp,GQjPWYvEMk86W3GYQ2kyrA,France-Ella's Caribbean Cuisine,4.4,18,,False,+14074800084,(407) 480-0084,https://www.yelp.com/biz/france-ellas-caribbean-cuisine-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.56454023194128,-81.18509382020531,2.769777333547984,13150 E Colonial Dr,,,Orlando,FL,32826,"13150 E Colonial Dr, Orlando, FL 32826"
yelp,9IGlPsP7UINgt0wDCtJk9g,Safe Haven Nutrition,5.0,2,,False,,,https://www.yelp.com/biz/safe-haven-nutrition-no-title?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.59583,-81.24532,2.780502562184606,3920 N Dean Rd,,,Orlando,FL,32817,"3920 N Dean Rd, Orlando, FL 32817"
yelp,AHuxRtNLfwKe2r-RcOec8g,Nasry's Pizza & Grill,4.1,18,,False,+14077047444,(407) 704-7444,https://www.yelp.com/biz/nasrys-pizza-and-grill-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.5643842,-81.18336230000001,2.816118010576329,13212 E Colonial Dr,Ste C1-C,,Orlando,FL,32826,"13212 E Colonial Dr, Ste C1-C, Orlando, FL 32826"
yelp,k-cyDkIR1ezQrDj8eNboew,China Taste,5.0,1,,False,+14078007030,(407) 800-7030,https://www.yelp.com/biz/china-taste-union-park?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.57116751126871,-81.23045549999999,2.837002525736234,10681 E Colonial Dr,Ste F2,,Union Park,FL,32817,"10681 E Colonial Dr, Ste F2, Union Park, FL 32817"
yelp,JdwifpC41vIh2sXwE2SDaQ,Vongs BBQ,5.0,1,,False,+13212768853,(321) 276-8853,https://www.yelp.com/biz/vongs-bbq-union-park?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.57115223146607,-81.2304565732403,2.8378479949918503,10681 E Colonial Dr,,,Union Park,FL,32817,"10681 E Colonial Dr, Union Park, FL 32817"
yelp,noOUkFJ1TyIMXePZXMQlbw,TT Crepes,4.8,5,,False,,,https://www.yelp.com/biz/tt-crepes-union-park?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.571103,-81.230476,2.8412013932694102,10681 E Colonial Dr,,,Union Park,FL,32817,"10681 E Colonial Dr, Union Park, FL 32817"
yelp,D-NyPKKw4RLaxlSM1rj-MQ,Way2go Thai,4.8,4,,False,+14074125720,(407) 412-5720,https://www.yelp.com/biz/way2go-thai-union-park?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.570975,-81.230405,2.8451533676488987,10681 E Colonial Dr,,,Union Park,FL,32817,"10681 E Colonial Dr, Union Park, FL 32817"
yelp,Cr33Sp-lnfd9eqh7ahtyAQ,Amore Pizzeria and Italian Restaurant,4.8,11,,False,+14072031896,(407) 203-1896,https://www.yelp.com/biz/amore-pizzeria-and-italian-restaurant-alafaya?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.56368394597728,-81.18300698220777,2.869022095969147,13212 E Colonial Dr,,,Alafaya,FL,32826,"13212 E Colonial Dr, Alafaya, FL 32826"
yelp,PYp9fOYKtZOiQ3i8_uaT_A,Shahs Halal Food,4.2,35,,False,,,https://www.yelp.com/biz/shahs-halal-food-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.569914,-81.229993,2.8857156086257687,10725 E Colonial Dr,Ste B,,Orlando,FL,32817,"10725 E Colonial Dr, Ste B, Orlando, FL 32817"
yelp,_EO6L3whXvM7Zeb1J9zgug,Sam's Dawg House,5.0,1,,False,+14077316444,(407) 731-6444,https://www.yelp.com/biz/sams-dawg-house-no-title?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.568867360629895,-81.2306229760972,2.9660332973345027,2400 N Forsyth Rd,,,Orlando,FL,32807,"2400 N Forsyth Rd, Orlando, FL 32807"
yelp,KLMC4Tgin63xa2j9w8Im-w,J-Petal & Poke Waterford,4.5,138,,False,+14072379323,(407) 237-9323,https://www.yelp.com/biz/j-petal-and-poke-waterford-orlando-4?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.559346,-81.208131,3.01439213873018,1100 N Alafaya Trl,Ste 130,,Orlando,FL,32828,"1100 N Alafaya Trl, Ste 130, Orlando, FL 32828"
yelp,zabg3jzVrVHD2gCYzhszCQ,Estilo Casero,4.9,25,$,False,+13219452000,(321) 945-2000,https://www.yelp.com/biz/estilo-casero-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.56498304257637,-81.17418463800361,3.025865452037071,14200 E Colonial Dr,,,Orlando,FL,32826,"14200 E Colonial Dr, Orlando, FL 32826"
yelp,Xn_Vq6WvXpzvNU0xnApUxw,France Ellas Caribbean Cuisine,5.0,1,,False,+14073002892,(407) 300-2892,https://www.yelp.com/biz/france-ellas-caribbean-cuisine-orlando-2?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.569110299774955,-81.23258167181763,3.0288785806106007,10520 East Colonial Dr,,,Orlando,FL,32817,"10520 East Colonial Dr, Orlando, FL 32817"
yelp,ORCImXryHa7e2EXmYdyKzA,Tacos N Grill,4.6,49,,False,+14072861735,(407) 286-1735,https://www.yelp.com/biz/tacos-n-grill-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.56932193163364,-81.23362134495504,3.0593528109989796,10438 E Colonial Dr,,,Orlando,FL,32817,"10438 E Colonial Dr, Orlando, FL 32817"
yelp,DsAQyY00TqqP2zZkMVkRMQ,Chubby's Family Restaurant,4.2,214,$,False,+14073806006,(407) 380-6006,https://www.yelp.com/biz/chubbys-family-restaurant-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.5693974327845,-81.2355588597107,3.134929163997917,10376 E Colonial Dr,Ste 124,,Orlando,FL,32817,"10376 E Colonial Dr, Ste 124, Orlando, FL 32817"
yelp,L6L8ctIeqsGjb65wktv4bg,CHIBI Ramen,4.0,435,$$,False,+14077307260,(407) 730-7260,https://www.yelp.com/biz/chibi-ramen-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.557182804790056,-81.20537225359452,3.1405449291014897,869 North Alafaya Trl,,,Orlando,FL,32828,"869 North Alafaya Trl, Orlando, FL 32828"
yelp,6uVGsdLl3OwKmZYK0fL8dQ,Maroush  Food,4.4,81,$$,False,+14072707649,(407) 270-7649,https://www.yelp.com/biz/maroush-food-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.55694660077051,-81.2016413349704,3.1419228822448,783 N Alafaya Trl,,,Orlando,FL,32828,"783 N Alafaya Trl, Orlando, FL 32828"
yelp,STtLaPOzWQcjvQ5nSE37aA,Churroworld,5.0,3,,False,+18633640099,(863) 364-0099,https://www.yelp.com/biz/churroworld-alafaya-6?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.556919733163564,-81.20080615648835,3.142679214647421,413 North Alafaya Trl,,,Alafaya,FL,32828,"413 North Alafaya Trl, Alafaya, FL 32828"
yelp,jtXX2PeLlLq8hFAbIfFrTg,Ms Tea's Bento & Sushi,4.6,204,$$,False,+14072034496,(407) 203-4496,https://www.yelp.com/biz/ms-teas-bento-and-sushi-union-park?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.568789337400975,-81.23502572732765,3.1437331940355437,10376 East Colonial Dr,Ste 126,,Union Park,FL,32817,"10376 East Colonial Dr, Ste 126, Union Park, FL 32817"
yelp,fMgJXt7EIAF0_XT1Fl6tgQ,Tikka Shack Indian Grub,4.5,26,,False,+13217654272,(321) 765-4272,https://www.yelp.com/biz/tikka-shack-indian-grub-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.647269723063346,-81.20894027055222,3.1462218493936436,1500 Alafaya Trl,Ste 1052,,Oviedo,FL,32765,"1500 Alafaya Trl, Ste 1052, Oviedo, FL 32765"
yelp,MCaHV1E4_Ai_t8eoADS_pw,Baba’s Halal,4.0,5,,False,,,https://www.yelp.com/biz/baba-s-halal-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.557211,-81.207861,3.1575726539453606,688 N Alafaya Trl,Ste 103,,Orlando,FL,32828,"688 N Alafaya Trl, Ste 103, Orlando, FL 32828"
yelp,88FDp8wKJOvebcVG8RYyYg,Ahmed Indian Restaurant - Alafaya Trl,4.1,100,$$,False,+14074125853,(407) 412-5853,https://www.yelp.com/biz/ahmed-indian-restaurant-alafaya-trl-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.5572061,-81.2079025,3.158283882232256,688 N Alafaya Trl,Ste 108,,Orlando,FL,32828,"688 N Alafaya Trl, Ste 108, Orlando, FL 32828"
yelp,bMPfKusLI8i6cZ5JIsWvJg,Juici Patties,4.5,51,,False,,,https://www.yelp.com/biz/juici-patties-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.56881664504372,-81.2354296,3.15891479396781,10376 E Colonial Dr,Ste 117,,Orlando,FL,32817,"10376 E Colonial Dr, Ste 117, Orlando, FL 32817"
yelp,NQp9tJxgoOuyRQGdgr3BRA,Cup of Love Cafe,4.4,87,,False,+14075428001,(407) 542-8001,https://www.yelp.com/biz/cup-of-love-cafe-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.6475330737819,-81.2089643999934,3.1644012051879367,1500 Alafaya Trl,Ste 1024,,Oviedo,FL,32765,"1500 Alafaya Trl, Ste 1024, Oviedo, FL 32765"
yelp,GTVOlps3_pCc9urmGc02Qg,Fresh Kitchen,4.3,475,$$,False,+14078662219,(407) 866-2219,https://www.yelp.com/biz/fresh-kitchen-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.55672916385953,-81.2053115185041,3.171357638675911,851 N Alafaya Trl,Ste Q-01,,Orlando,FL,32828,"851 N Alafaya Trl, Ste Q-01, Orlando, FL 32828"
yelp,SVj6Iy_95vNTIHJjXmFEaQ,Taqueria Las Cazuelas,4.3,177,$,False,+14079307632,(407) 930-7632,https://www.yelp.com/biz/taqueria-las-cazuelas-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.569146,-81.2362648,3.177017207251048,10360 E Colonial Dr,Unit 118,,Orlando,FL,32817,"10360 E Colonial Dr, Unit 118, Orlando, FL 32817"
yelp,gg49XGGHcLxeLu6VOcGzdA,Los Mondragon Mexican Restaurant,4.7,15,,False,+13213164301,(321) 316-4301,https://www.yelp.com/biz/los-mondragon-mexican-restaurant-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.62487464897273,-81.24650526791811,3.2146442160745448,2960 W State Rd 426,Ste 1000,,Oviedo,FL,32765,"2960 W State Rd 426, Ste 1000, Oviedo, FL 32765"
yelp,Gev9pvuI2imwWnU00SyQ_w,The New York Bakery Boys,4.3,69,$,False,+13217654959,(321) 765-4959,https://www.yelp.com/biz/the-new-york-bakery-boys-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.624871,-81.246517,3.2151455983595856,2960 W State Rd 426,Ste 1070,,Oviedo,FL,32765,"2960 W State Rd 426, Ste 1070, Oviedo, FL 32765"
yelp,BxiFhUmgDDYJT-BYob89lw,The Jerk Grill,4.1,33,,False,+14075427244,(407) 542-7244,https://www.yelp.com/biz/the-jerk-grill-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.64889,-81.20615,3.2330415915020922,150 Alafaya Woods Blvd,Ste 102,,Oviedo,FL,32765,"150 Alafaya Woods Blvd, Ste 102, Oviedo, FL 32765"
yelp,wxMYLgRy-fNURdLNRJLhQQ,Marlow's Tavern,4.1,474,$$,False,+14077570606,(407) 757-0606,https://www.yelp.com/biz/marlows-tavern-orlando-9?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.55541592,-81.20225315,3.2489184215742126,547 N Alafaya Trl,,,Orlando,FL,32828,"547 N Alafaya Trl, Orlando, FL 32828"
yelp,TXNqNvsO0gfXYHjR6t6btA,Brooklyn Pizza Factory,5.0,1,,False,+14073777608,(407) 377-7608,https://www.yelp.com/biz/brooklyn-pizza-factory-orlando-2?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.567951,-81.236842,3.261078007013204,1812 Culver Rd,,,Orlando,FL,32825,"1812 Culver Rd, Orlando, FL 32825"
yelp,OZq6qi1PbUKYL3lnPH4JCg,Jacobs Cafe Restaurant ,4.3,26,,False,+14072334080,(407) 233-4080,https://www.yelp.com/biz/jacobs-cafe-restaurant-orlando-2?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.555079010481492,-81.19793473193411,3.272207405236874,12789 Waterford Lakes Pkwy,Ste 1,,Orlando,FL,32828,"12789 Waterford Lakes Pkwy, Ste 1, Orlando, FL 32828"
yelp,GZfBzqB-4rxh504gNw4BoA,Purple Ocean Superfood Bar,4.5,128,$$,False,+14079465361,(407) 946-5361,https://www.yelp.com/biz/purple-ocean-superfood-bar-orlando-3?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.555075,-81.197524,3.273579481038169,12789 Waterford Lakes Pkwy,Unit 3,,Orlando,FL,32828,"12789 Waterford Lakes Pkwy, Unit 3, Orlando, FL 32828"
yelp,9X28_JRy7rnqOsfGcjwz8w,Don Julio - Waterford Lakes,4.3,653,$$,False,+14079305498,(407) 930-5498,https://www.yelp.com/biz/don-julio-waterford-lakes-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.555048,-81.197578,3.2752881655469364,12789 Waterford Lakes Pkwy,Ste 13,,Orlando,FL,32828,"12789 Waterford Lakes Pkwy, Ste 13, Orlando, FL 32828"
yelp,gPv4imFDDmUZdZI6V7A8fA,Scooter's Coffee,4.2,9,,False,+18777191288,(877) 719-1288,https://www.yelp.com/biz/scooter-s-coffee-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.61917013412323,-81.2508826,3.291026004258488,3176 W State Rd 426,,,Oviedo,FL,32765,"3176 W State Rd 426, Oviedo, FL 32765"
yelp,Lghp_sRkbth4Ttg_eEaNUA,Zen Dumpling,4.6,257,$$,False,+14072379037,(407) 237-9037,https://www.yelp.com/biz/zen-dumpling-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.554708,-81.200253,3.295216414786693,423 N Alafaya Trl,,,Orlando,FL,32828,"423 N Alafaya Trl, Orlando, FL 32828"
yelp,_JlTf8X3R1v3igOYthZdkQ,Cooper’s Hawk Winery & Restaurant,4.3,1214,$$,False,+14073742464,(407) 374-2464,https://www.yelp.com/biz/coopers-hawk-winery-and-restaurants-orlando-19?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.554719349409872,-81.20177749622731,3.295991099063136,529 N Alafaya Trl,,,Orlando,FL,32828,"529 N Alafaya Trl, Orlando, FL 32828"
yelp,hPpb_Cgc7WPea9HO_Jj--g,Kimchi Korean Restaurant,4.3,243,$$,False,+14079774455,(407) 977-4455,https://www.yelp.com/biz/kimchi-korean-restaurant-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.649722,-81.207592,3.3010593398866557,7 Alafaya Woods Blvd,Ste 1000,,Oviedo,FL,32765,"7 Alafaya Woods Blvd, Ste 1000, Oviedo, FL 32765"
yelp,ahRdnWQ5TgbdZoB8H29kdw,Kung Fu Dumpling,4.2,111,$$,False,,,https://www.yelp.com/biz/kung-fu-dumpling-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.64975069218147,-81.20751510000044,3.302384577386062,7 Alafaya Woods Blvd,Ste 4000,,Oviedo,FL,32765,"7 Alafaya Woods Blvd, Ste 4000, Oviedo, FL 32765"
yelp,yCKq3dpZGI6NOebGOl_wAA,Top Top Hot Pot,4.0,258,$$$,False,+14079018888,(407) 901-8888,https://www.yelp.com/biz/top-top-hot-pot-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.554854018119094,-81.20807424347527,3.320553680605586,504 N Alafaya Trl,Ste 119,,Orlando,FL,32828,"504 N Alafaya Trl, Ste 119, Orlando, FL 32828"
yelp,z_uwU0ZDX1ZtbjQW-7O-nA,Pho 54 & Grill Vietnamese Restaurant,4.5,165,$$,False,+14075427855,(407) 542-7855,https://www.yelp.com/biz/pho-54-and-grill-vietnamese-restaurant-oviedo-2?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.650323,-81.206967,3.337252075767234,1361 Alafaya Trl,Ste 160,,Oviedo,FL,32765,"1361 Alafaya Trl, Ste 160, Oviedo, FL 32765"
yelp,ZN0yWM9ThxeMpFF-J2y5Uw,Vespr Coffeebar,4.3,556,$,False,+14074423361,(407) 442-3361,https://www.yelp.com/biz/vespr-coffeebar-orlando-3?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.55436,-81.20807,3.354289508135596,626 N Alafaya Trl,Ste 105,,Orlando,FL,32828,"626 N Alafaya Trl, Ste 105, Orlando, FL 32828"
yelp,vA_D0aUfjro04ZBzrG8CWg,Sabor Colombiano,4.1,15,,False,+14072035005,(407) 203-5005,https://www.yelp.com/biz/sabor-colombiano-alafaya-2?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.554154,-81.208014,3.36788862171054,504 N Alafaya Trl,Ste 106,,Alafaya,FL,32828,"504 N Alafaya Trl, Ste 106, Alafaya, FL 32828"
yelp,Cnwztcv2dbOQPhKUC2rCgQ,Jeff’s Bagel Run,4.1,80,$,False,+14075420816,(407) 542-0816,https://www.yelp.com/biz/jeff-s-bagel-run-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.651037440996276,-81.20699727436758,3.386461094712123,1351 Alafaya Trl,Ste 1013,,Oviedo,FL,32765,"1351 Alafaya Trl, Ste 1013, Oviedo, FL 32765"
yelp,lr72ma2Ft4Sq9speBCMRFg,CrunCheese,4.1,96,$,False,,,https://www.yelp.com/biz/cruncheese-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.553292,-81.2031183,3.3979783856427312,465 N Alafaya Trl,Ste 465,,Orlando,FL,32828,"465 N Alafaya Trl, Ste 465, Orlando, FL 32828"
yelp,Gov4SW27iYWV9LS46kmiUA,Yummy Taste,4.5,84,$$,False,,,https://www.yelp.com/biz/yummy-taste-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.5534,-81.20614,3.4053550826794337,504 N Alafaya Trl,Unit 113,,Orlando,FL,32828,"504 N Alafaya Trl, Unit 113, Orlando, FL 32828"
yelp,4NiNvw5cqvcKDlqnvGzoIQ,Yao’s,4.4,138,$$,False,+13217654801,(321) 765-4801,https://www.yelp.com/biz/yao-s-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.651819,-81.206649,3.437549989027985,15 Alafaya Woods Blvd,Ste 107,,Oviedo,FL,32765,"15 Alafaya Woods Blvd, Ste 107, Oviedo, FL 32765"
yelp,Z9Qz1DaPMvPaqMVK09ZYqg,Arcade Monsters,4.6,296,$$,False,+14075424499,(407) 542-4499,https://www.yelp.com/biz/arcade-monsters-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.651819,-81.206649,3.437549989027985,15 Alafaya Woods Blvd,Ste 117,,Oviedo,FL,32765,"15 Alafaya Woods Blvd, Ste 117, Oviedo, FL 32765"
yelp,I-lYkCL-QYq3MduXIqwSDA,La Pinchera,5.0,1,,False,+12405328172,(240) 532-8172,https://www.yelp.com/biz/la-pinchera-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.5697631843747,-81.24318567275436,3.452276090601507,10043 E Colonial Dr,,,Orlando,FL,32817,"10043 E Colonial Dr, Orlando, FL 32817"
yelp,RlBx_YEnsFYnwJ7_S9VG3A,Las Patronas,4.4,5,,False,+13213520636,(321) 352-0636,https://www.yelp.com/biz/las-patronas-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.61929529842884,-81.25382797474397,3.4617199160276155,3220 West State Rd 426,,,Orlando,FL,32765,"3220 West State Rd 426, Orlando, FL 32765"
yelp,p31x-FIvjCM8Br2MyQ9tlQ,Craft & Common,4.6,43,,False,+13217657002,(321) 765-7002,https://www.yelp.com/biz/craft-and-common-oviedo-2?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.653221430608188,-81.20765885276117,3.541223563514085,20 Alexandria Blvd,Ste 1400,,Oviedo,FL,32765,"20 Alexandria Blvd, Ste 1400, Oviedo, FL 32765"
yelp,h3fkLmaNNjeqFXIt80DeKA,Mister O1 Extraordinary Pizza Oviedo,4.4,74,$$,False,+13214616170,(321) 461-6170,https://www.yelp.com/biz/mister-o1-extraordinary-pizza-oviedo-oviedo-8?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.65324,-81.20777,3.5433743828342066,10 Alexandria Blvd,Ste 5,,Oviedo,FL,32765,"10 Alexandria Blvd, Ste 5, Oviedo, FL 32765"
